genres,app_name,release_date,tags,id,playtime_forever
"['Adventure', 'RPG', 'Strategy']",Mugen Souls - Points Fever Bundle 2,2015,"['Strategy', 'Adventure', 'RPG']",403453,0
"['Adventure', 'RPG', 'Strategy']",Mugen Souls - Devil Weapons Bundle,2015,"['Strategy', 'Adventure', 'RPG']",403450,0
"['Adventure', 'RPG', 'Strategy']",Mugen Souls - Dreamy Weapons Bundle,2015,"['Strategy', 'Adventure', 'RPG']",403452,0
"['Adventure', 'RPG', 'Strategy']",Mugen Souls - Ultimate Unlock Bundle,2015,"['Strategy', 'Adventure', 'RPG']",403456,0
"['Adventure', 'Indie']",Colortone,2015,"['Adventure', 'Indie', 'Puzzle']",375320,0
"['Adventure', 'Casual', 'Simulation', 'Strategy']",When In Rome,2015,"['Casual', 'Strategy', 'Adventure', 'Simulation']",415330,0
"['Adventure', 'Casual', 'Simulation', 'Strategy']",Viking Saga: The Cursed Ring,2015,"['Strategy', 'Adventure', 'Casual', 'Simulation', 'Resource Management']",415390,0
['Simulation'],TS Marketplace: Laaeks 553 Wagon Pack,2015,['Simulation'],326016,0
"['Action', 'Adventure', 'Indie', 'Strategy']",Dead Realm - Soundtrack,2015,"['Action', 'Adventure', 'Indie', 'Strategy', 'Horror', 'Free to Play', 'Multiplayer']",414520,0
['RPG'],The Legend of Heroes: Trails in the Sky SC,2015,"['JRPG', 'Story Rich', 'RPG', 'Anime', 'Great Soundtrack', 'Female Protagonist', 'Turn-Based Combat', 'Singleplayer', 'Turn-Based', 'Adventure', 'Classic', 'Fantasy']",251290,9221
"['Racing', 'Simulation', 'Sports']",Project CARS - Japanese Car Pack,2015,"['Racing', 'Sports', 'Simulation']",334790,0
"['Action', 'Casual', 'Indie']",Go To Bed: Survive The Night,2015,"['Indie', 'Casual', 'Action', 'Horror']",413760,0
"['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']",Block N Load - Scary Monsters Skins Pack,2015,"['Massively Multiplayer', 'Strategy', 'Action', 'Free to Play', 'Horror']",400841,0
"['Adventure', 'Indie']",Morphine,2015,"['Indie', 'Adventure', 'Horror', 'Drama', 'Cinematic', 'Psychological Horror', 'FPS', 'Comedy']",410430,0
"['Action', 'Adventure']",Batman™: Arkham Knight Season Pass,2015,"['Action', 'Adventure', 'Open World', 'Batman', 'Stealth']",367480,0
"['Action', 'Indie']",NOCT Official Soundtrack,2015,"['Action', 'Indie']",413060,0
"['Indie', 'Strategy']",The Troma Project,2015,"['Strategy', 'Indie']",279640,0
"['Adventure', 'Casual', 'Simulation', 'Strategy']",Farm Mania: Hot Vacation,2015,"['Casual', 'Strategy', 'Adventure', 'Simulation']",412930,0
['RPG'],Kagura Douchuuki,2015,"['RPG', 'Anime', 'JRPG', 'Rogue-like', 'Visual Novel', 'Female Protagonist', 'Mystery Dungeon']",378790,0
"['Adventure', 'Casual', 'Indie']",Star Sky - ブルームーン,2015,"['Casual', 'Indie', 'Adventure', 'Walking Simulator', '2D', 'Atmospheric', 'Singleplayer', 'Simulation', 'Side Scroller', 'Exploration', 'Experimental', 'Controller', 'Abstract', 'Romance', 'Fantasy', 'Psychological', 'Choices Matter', 'Minimalist', 'Linear', 'Runner']",407020,0
"['Casual', 'Simulation', 'Sports']",Pure Pool - Snooker pack,2015,"['Casual', 'Simulation', 'Sports']",362360,0
"['Action', 'Casual', 'Indie', 'Early Access']",BEARZERKERS,2015,"['Early Access', 'Action', 'Local Multiplayer', 'Indie', 'Co-op', 'Casual', 'Kickstarter', 'Arcade']",325300,15
"['Casual', 'Indie', 'Strategy']",One Hundred Ways,2015,"['Casual', 'Indie', 'Strategy', 'Puzzle']",404630,0
"['Simulation', 'Sports']",Bocce Revolution,2015,"['Sports', 'Simulation', 'Indie']",380950,0
['Adventure'],D/Generation HD,2015,"['Adventure', 'Retro', 'Puzzle']",389740,10
"['Indie', 'RPG']",Deathless: The City's Thirst,2015,"['RPG', 'Indie', 'Choices Matter', 'Choose Your Own Adventure', 'Text-Based']",410910,90
"['Indie', 'RPG']",Zombie Exodus,2011,"['RPG', 'Indie', 'Choose Your Own Adventure', 'Text-Based', 'Zombies']",411570,889
"['Action', 'Adventure', 'Indie']",ALPAGES : THE FIVE BOOKS,2015,"['Action', 'Adventure', 'Indie', 'Zombies', 'Horror', 'Shooter', 'FPS', 'Casual', 'Gore']",403860,5
"['Action', 'Indie']",Giana Sisters 2D,2015,"['Indie', 'Platformer', 'Action', 'Female Protagonist', 'Retro', 'Classic', '2D']",350770,0
"['Action', 'Indie']",Warhammer: End Times - Vermintide,2015,"['Action', 'Online Co-Op', 'Co-op', 'Gore', 'Dark Fantasy', 'First-Person', 'Games Workshop', 'Multiplayer', 'FPS', 'Fantasy', 'Atmospheric', 'Action RPG', 'Survival', 'Hack and Slash', 'RPG', 'Indie', 'Horror', 'Adventure', 'Singleplayer', 'Female Protagonist']",235540,0
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV,2015,"['RPGMaker', 'Game Development', 'Design & Illustration', 'Anime', 'Web Publishing', 'RPG', 'GameMaker', 'JRPG', 'Nudity', '2D']",363890,101
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Cover Art Characters Pack,2015,"['Design & Illustration', 'Web Publishing']",403870,0
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Essentials Set,2015,"['Design & Illustration', 'Web Publishing']",405920,0
"['Adventure', 'Indie', 'RPG']",200% Mixed Juice!,2015,"['RPG', 'Anime', 'Indie', 'Adventure', 'Cute', 'Turn-Based', 'Multiplayer', 'Psychological Horror']",335190,283
"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Early Access']",KINGDOMS,2015,"['Early Access', 'RPG', 'Medieval', 'Open World', 'Simulation', 'Survival', 'Adventure', 'Building', 'Crafting', 'Action', 'Sandbox', 'Indie', 'Singleplayer', 'Hunting', 'First-Person', 'Strategy', 'Military', 'Management', 'Atmospheric', 'Historical']",409590,13
"['Action', 'Indie', 'RPG']",I am Weapon: Revival,2016,"['Action', 'Indie', 'RPG', 'Top-Down Shooter', 'Co-op', ""Shoot 'Em Up"", 'Gore', 'Twin Stick Shooter', 'Atmospheric', 'Adventure']",335700,185
"['Action', 'Adventure', 'Casual', 'Indie']",Flight of the Paladin,2015,"['Indie', 'Adventure', 'Action', 'Casual', ""Shoot 'Em Up"", 'Anime', 'Fantasy', 'Atmospheric', 'Singleplayer', 'Shooter', 'Great Soundtrack', 'Exploration', 'Comedy', 'Story Rich', 'Arcade', 'Retro', 'Difficult', 'Classic', 'Open World', 'Third Person']",405610,0
['Action'],Heavy Fire: Shattered Spear,2015,"['Action', 'War', 'On-Rails Shooter', 'Military', 'FPS']",385600,216
"['Adventure', 'Indie']",Mu Complex,2015,"['Indie', 'Adventure', 'Hacking', 'Puzzle']",383690,0
"['Adventure', 'Casual', 'Indie', 'Simulation']",Gaokao.Love.100Days - Yes Monitress,2015,"['Casual', 'Adventure', 'Indie', 'Simulation']",396960,0
"['Adventure', 'Indie']",Shadows on the Vatican Act II: Wrath,2015,"['Adventure', 'Indie', 'Point & Click', 'Female Protagonist', 'Singleplayer', 'Story Rich', 'Third Person', 'Atmospheric', 'Mystery', 'Great Soundtrack', 'Assassin']",378630,0
"['Casual', 'Indie']",Starsphere,2015,"['Indie', 'Casual', 'Platformer']",408750,0
"['Adventure', 'RPG', 'Strategy']",Mugen Souls,2015,"['RPG', 'JRPG', 'Adventure', 'Anime', 'Strategy', 'Turn-Based', 'Singleplayer', 'Fantasy', 'Female Protagonist', 'Cute', 'Nudity']",389870,5
"['Indie', 'RPG', 'Strategy']",Chaos Reborn,2015,"['Strategy', 'RPG', 'Turn-Based', 'Indie', 'Multiplayer', 'Turn-Based Strategy', 'Hex Grid', 'Fantasy', 'Tactical', 'Board Game', 'Singleplayer', 'Kickstarter', 'Card Game', 'Adventure', 'Turn-Based Tactics', 'Asynchronous Multiplayer', 'Magic']",319050,371
"['Action', 'Casual', 'Indie', 'Early Access']",Ironkraft - Road to Hell,2015,"['Early Access', 'Action', 'Casual', 'Indie']",397020,0
['Simulation'],FSX: Steam Edition - Meigs Field (KCGX) Add-On,2015,['Simulation'],379548,0
"['Indie', 'RPG', 'Strategy']",Shadowrun Chronicles: Infected!,2015,"['Strategy', 'RPG', 'Indie']",405730,0
['Adventure'],Message Quest,2015,"['Adventure', 'Puzzle', '2D', 'Casual', 'Point & Click', 'Comedy', 'Cute', 'Indie', 'Story Rich', 'Great Soundtrack', 'Short', 'Fantasy', 'Singleplayer', 'Family Friendly', 'Cartoony', 'Funny', 'Atmospheric', 'Hand-drawn', 'Cartoon', 'Side Scroller']",408280,160
"['Action', 'Indie']",Square Brawl,2015,"['Action', 'Indie', 'Local Multiplayer', '4 Player Local']",394850,0
"['Adventure', 'Casual']",The Big Secret of a Small Town,2015,"['Adventure', 'Casual', 'Puzzle', 'Point & Click', 'Hidden Object']",409090,0
"['Action', 'Simulation', 'Strategy']",Battle of Empires: 1914-1918 - Skirmish Pack,2015,"['Strategy', 'Action', 'Simulation']",395410,0
"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",WAKFU - Anathar Pack,2015,"['Strategy', 'Adventure', 'RPG', 'Massively Multiplayer', 'Free to Play']",381671,0
"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",Pure Hold'em - King's Ransom Chip Set,2015,"['Strategy', 'Indie', 'Casual', 'Simulation', 'Sports']",330280,0
"['Action', 'Adventure', 'RPG']",System Shock: Enhanced Edition,2015,"['RPG', 'Cyberpunk', 'Action', 'Adventure', 'Classic', 'Horror', 'Sci-fi', 'FPS', ""1990's"", 'Singleplayer', 'First-Person', 'Retro', 'Shooter', 'Atmospheric', 'Cult Classic', 'Pixel Graphics', 'Metroidvania', 'Space', 'Great Soundtrack', 'Story Rich']",410710,161
"['Action', 'Adventure', 'Casual']",Turtle Odyssey,2015,"['Action', 'Adventure', 'Casual']",412480,19
"['Adventure', 'Casual', 'Indie']",Playing History - The Plague,2012,"['Adventure', 'Indie', 'Casual']",395920,0
"['Adventure', 'Indie']",Murder,2015,"['Indie', 'Adventure', 'Cyberpunk', 'Short', 'Pixel Graphics', 'Point & Click']",404080,0
"['Adventure', 'Indie', 'RPG']",Wurm Unlimited,2015,"['Open World', 'RPG', 'Sandbox', 'Crafting', 'Building', 'Survival', 'Adventure', 'Multiplayer', 'Indie', 'Co-op', 'Base Building', 'MMORPG', 'PvP', 'Singleplayer', 'First-Person', 'Fantasy', 'Medieval', 'PvE', 'Simulation', 'Massively Multiplayer']",366220,1833
['Action'],PixelJunk™ Shooter Ultimate,2015,"['Action', 'Twin Stick Shooter', 'Co-op', 'Physics']",332330,304
"['RPG', 'Simulation', 'Strategy', 'Early Access']",Shallow Space,2015,"['Early Access', 'Strategy', 'Simulation', 'Space', 'RPG', 'RTS', 'Action', 'Sci-fi', '4X']",305840,56
"['Action', 'Indie', 'Simulation', 'Strategy']",Fairspace,2015,"['Indie', 'Action', 'Simulation', 'Strategy', 'Space Sim', 'Sci-fi', 'Co-op', 'Space']",321350,6
"['Action', 'Indie']",One Final Chaos,2015,"['Action', 'Indie', 'Runner', 'Platformer', 'Space']",409610,0
"['Action', 'Casual', 'Indie']",Robbery Bob: Man of Steal,2015,"['Action', 'Casual', 'Indie', 'Stealth']",372960,0
"['Adventure', 'Casual', 'Indie']",DISTRAINT: Deluxe Edition,2015,"['Indie', 'Horror', 'Adventure', 'Psychological Horror', 'Casual', 'Pixel Graphics', '2D', 'Story Rich', 'Atmospheric', 'Singleplayer', 'Puzzle', 'Short']",395170,213
"['Action', 'Adventure', 'RPG']",Little Big Adventure 2,2015,"['Adventure', 'Action', 'RPG', 'Classic', ""1990's""]",398000,0
"['Action', 'Adventure', 'RPG']",Little Big Adventure - Enhanced Edition,1994,"['Adventure', 'Action', 'RPG', 'Retro', 'Cult Classic', ""1990's""]",397330,972
"['Casual', 'Indie', 'Simulation', 'Strategy']",Empire TV Tycoon,2015,"['Management', 'Simulation', 'Strategy', 'Indie', 'Casual', 'Economy', 'Pixel Graphics', '2D', 'Singleplayer', 'Difficult', 'Funny', 'Replay Value', 'Comedy', 'Great Soundtrack', 'Point & Click']",377900,0
['Simulation'],Train Simulator: DR BR 86 Loco Add-On,2015,['Simulation'],325971,0
"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",Knights of Pen and Paper 2,2015,"['RPG', 'Adventure', 'Strategy', 'Indie', 'Pixel Graphics', 'Turn-Based', 'Simulation', 'Singleplayer', 'Comedy', 'Funny', 'Fantasy', '2D', 'Casual']",310060,0
"['Adventure', 'Indie']",Toby: The Secret Mine,2015,"['Indie', 'Adventure', 'Platformer', 'Singleplayer', 'Atmospheric', 'Puzzle-Platformer', 'Side Scroller', 'Surreal', '2D', 'Puzzle', 'Dark', 'Controller', 'Action', 'Casual', 'Difficult', 'Horror']",395160,354
"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']",Rebel Galaxy,2015,"['Space', 'Sci-fi', 'Open World', 'Adventure', 'RPG', 'Great Soundtrack', 'Action', 'Singleplayer', 'Space Sim', 'Indie', 'Simulation', 'Sandbox', 'Atmospheric', 'Exploration', 'Third Person', 'Trading', 'Strategy', '2D']",290300,71
"['Indie', 'Strategy', 'Early Access']",Timber and Stone,2015,"['Early Access', 'Strategy', 'Survival', 'City Builder', 'Indie', 'Sandbox', 'Crafting', 'Singleplayer']",408990,23
"['Indie', 'Simulation']",Hacknet Official Soundtrack,2015,"['Indie', 'Simulation']",408710,0
"['Adventure', 'Indie']",Pulse,2015,"['Adventure', 'Indie', 'Female Protagonist']",372780,0
"['Adventure', 'Indie']",Pulse - Original Soundtrack,2015,"['Adventure', 'Indie']",411150,0
"['Action', 'Adventure']",METAL GEAR SOLID V: THE PHANTOM PAIN - Fatigues (Naked Snake),2015,"['Action', 'Adventure']",406540,0
"['Action', 'Adventure']",METAL GEAR SOLID V: THE PHANTOM PAIN - Sneaking Suit (Naked Snake),2015,"['Action', 'Adventure']",406560,0
"['Action', 'Indie']",Sublevel Zero Redux - Soundtrack,2015,"['Action', 'Indie']",405460,0
"['Action', 'Indie']",Sir! I'd Like To Report A Bug!,2015,"['Action', 'Indie', 'Platformer']",393240,157
['Action'],Dad Beat Dads,2015,"['Action', 'Local Multiplayer', 'Indie', 'Arcade', 'e-sports']",386390,14
"['Action', 'Adventure', 'Indie', 'Early Access']",Oncoming Death Steam Edition,2015,"['Early Access', 'Indie', 'Action', 'Adventure']",288000,0
"['Adventure', 'Casual', 'Indie', 'Strategy']",Save the Creatures,2015,"['Strategy', 'Adventure', 'Indie', 'Casual']",411860,0
"['Indie', 'Racing']",Ampersand,2015,"['Racing', 'Indie', 'Singleplayer', 'Psychological Horror']",410210,49
"['Casual', 'Indie', 'RPG', 'Strategy']",FreeCell Quest,2015,"['RPG', 'Casual', 'Indie', 'Strategy', 'Card Game']",364640,0
"['Adventure', 'Casual', 'Simulation', 'Strategy']",Roads of Rome 2,2015,"['Casual', 'Strategy', 'Adventure', 'Simulation']",411060,0
"['Adventure', 'Casual', 'Simulation', 'Strategy']",Roads of Rome,2015,"['Casual', 'Strategy', 'Adventure', 'Simulation']",410770,415
['RPG'],Tales of Zestiria - Adventure Items,2015,['RPG'],382462,0
"['Action', 'Casual', 'Indie']",Runes of Brennos,2015,"['Action', 'Casual', 'Indie']",330450,189
['Racing'],Garfield Kart,2013,"['Cold War', 'Cult Classic', 'Dark Humor', 'Psychedelic', 'Politics', 'Romance', 'Drama', 'Competitive', 'Racing', 'Action RPG', 'Quick-Time Events', 'Action', 'RPG', 'Multiplayer', 'Pixel Graphics', 'Sports', 'Family Friendly', 'Adventure', 'Singleplayer', 'Casual']",362930,0
"['Action', 'Indie', 'RPG', 'Simulation', 'Strategy']",Ceres,2015,"['Action', 'Strategy', 'Space', 'Indie', 'RPG', 'Sci-fi', 'Simulation', 'Real-Time with Pause', 'Time Travel', 'Female Protagonist']",351300,20
"['Action', 'Adventure', 'Indie', 'RPG']",Eternal Step,2015,"['Indie', 'RPG', 'Action', 'Adventure', 'Difficult', 'Rogue-like', 'Fantasy', 'Action RPG', 'Loot', 'Hack and Slash', 'Survival', 'Atmospheric', 'Medieval', 'Singleplayer', 'Dark', 'Replay Value', 'Top-Down', 'Story Rich', 'Bullet Hell', 'Rogue-lite']",374240,11
['Simulation'],DCS: L-39 Albatros,2015,['Simulation'],316965,0
"['Action', 'Indie']",Color Symphony 2,2015,"['Indie', 'Action', 'Platformer', '2D', 'Surreal', 'Side Scroller', 'Puzzle', 'Atmospheric', 'Puzzle-Platformer', 'Controller', 'Singleplayer', 'Dark', 'Replay Value', 'Arcade', 'Casual', 'Experimental', 'Fast-Paced', 'Cute', 'Difficult']",403780,20
"['Action', 'Indie']",Gunnheim,2015,"['Action', 'Indie', 'Co-op', 'Twin Stick Shooter', '4 Player Local', 'Top-Down Shooter', 'Cartoony', 'Local Co-Op', 'Gore', ""Shoot 'Em Up"", 'Local Multiplayer', 'Online Co-Op', 'Shooter', 'Arcade', 'Survival', 'Isometric', 'Fantasy', 'Funny', 'Violent', 'Top-Down']",371510,301
['Action'],DELTAZEAL Original Soundtrack,2015,['Action'],406490,0
['Action'],DELTAZEAL,2015,"['Action', ""Shoot 'Em Up"", 'Bullet Hell', 'Arcade']",379520,4
"['Indie', 'Simulation', 'Strategy']",Rogue State,2015,"['Simulation', 'Indie', 'Strategy', 'Economy', 'Politics']",396090,307
"['Action', 'Indie']",CMYW,2015,"['Action', 'Indie', 'Space', 'Arcade', 'Retro', 'Co-op', '4 Player Local', 'Local Co-Op']",396590,0
['Action'],XIIZEAL Original Soundtrack,2015,['Action'],406480,0
"['Adventure', 'Casual', 'Indie']",Refunct,2015,"['Parkour', 'Relaxing', '3D Platformer', 'Great Soundtrack', 'Short', 'Casual', 'Indie', 'First-Person', 'Singleplayer', 'Atmospheric', 'Platformer', 'Colorful', 'Adventure', 'Open World', 'Puzzle-Platformer', 'Exploration', 'Puzzle', 'Family Friendly', 'Cute']",406150,32
['Simulation'],Train Simulator: NJ TRANSIT® ALP-46 Loco Add-On,2015,['Simulation'],258658,0
['Casual'],Spooky Bonus,2015,"['Casual', 'Match 3', 'Puzzle', 'Horror', 'Strategy', 'Great Soundtrack', 'Indie', 'Singleplayer', 'Family Friendly']",388450,162
['Action'],SkyScrappers,2015,"['Action', 'Local Multiplayer', 'Arcade', 'Indie', '2D Fighter']",403460,16
"['RPG', 'Simulation', 'Strategy']",Dungeons 2 - A Game of Winter,2015,"['Strategy', 'RPG', 'Simulation']",382400,0
"['Indie', 'RPG', 'Strategy']",Lucadian Chronicles,2015,"['Indie', 'Strategy', 'RPG', 'Puzzle', 'Tactical', 'Fantasy', 'Card Game']",392620,23
"['Action', 'Adventure', 'Indie', 'RPG']",Soundtrack for Secrets of Grindea,2015,"['Action', 'Adventure', 'RPG', 'Indie']",403220,0
"['Casual', 'Indie']",Human Resource Machine,2015,"['Programming', 'Indie', 'Puzzle', 'Casual', 'Simulation', 'Singleplayer', 'Education', 'Touch-Friendly', 'Great Soundtrack', 'Difficult']",375820,22
"['Indie', 'Simulation', 'Strategy']",Planetbase,2015,"['City Builder', 'Space', 'Base Building', 'Strategy', 'Survival', 'Simulation', 'Sci-fi', 'Singleplayer', 'Resource Management', 'Management', 'Building', 'Indie', 'Sandbox', 'Open World', 'Space Sim', 'RTS', 'Atmospheric', 'Adventure', 'Crafting', 'Multiplayer']",403190,550
"['Action', 'Adventure', 'Indie']",The Body Changer,2015,"['Adventure', 'Indie', 'Action', 'Puzzle']",324390,0
"['Casual', 'Indie', 'Strategy']",The Jackbox Party Pack 2,2015,"['Local Multiplayer', 'Casual', 'Indie', 'Comedy', 'Strategy', 'Local Co-Op', 'Multiplayer', 'Funny', 'Co-op', 'Board Game', 'Family Friendly']",397460,0
"['Adventure', 'Casual']",Goosebumps: The Game,2015,"['Casual', 'Adventure', 'Horror', 'Point & Click']",361360,0
"['Casual', 'Free to Play', 'Indie']",Crusaders of the Lost Idols,2015,"['Free to Play', 'Clicker', 'Casual', 'Indie', 'Funny', 'Zombies', 'Fantasy', '2D', 'Multiplayer', 'RPG', 'Strategy', 'Singleplayer']",402840,0
"['Indie', 'Strategy']",Ancestory,2015,"['Strategy', 'Indie', 'Turn-Based', 'Turn-Based Strategy', 'Multiplayer', 'Card Game', 'Turn-Based Combat', 'Turn-Based Tactics', 'Singleplayer']",349840,315
['Adventure'],Minecraft: Story Mode - A Telltale Games Series,2015,"['Memes', 'Adventure', 'Singleplayer', 'Story Rich', 'Pixel Graphics', 'Episodic', 'Choices Matter', 'Choose Your Own Adventure', 'Crafting', 'Survival', 'Family Friendly', 'Comedy', 'Casual', 'Zombies', 'Building', 'Third Person', 'Funny', 'Fantasy', 'Quick-Time Events', 'Atmospheric']",376870,725
"['Action', 'Adventure', 'RPG']",Deus Ex: Revision,2015,"['Action', 'RPG', 'Adventure', 'Cyberpunk', 'Mod', 'FPS', 'Singleplayer', 'Story Rich', 'Sci-fi', 'Free to Play', 'Great Soundtrack', 'Casual', 'First-Person', 'Shooter', 'Conspiracy', 'Stealth']",397550,255
"['Action', 'Indie', 'Racing', 'Sports']",Rocket League® - Revenge of the Battle-Cars DLC Pack,2015,"['Racing', 'Action', 'Sports', 'Indie']",399730,0
"['Action', 'Indie']",Secret Ponchos,2015,"['Western', 'Action', 'Indie', 'Multiplayer', 'Isometric', 'MOBA', 'Twin Stick Shooter', 'Shooter', 'Fighting', 'Adventure', 'PvP']",265750,0
"['Action', 'Adventure', 'Indie', 'RPG']",Terraria: Official Soundtrack,2015,"['Adventure', 'Action', 'RPG', 'Indie', 'Sandbox', 'Music', '2D', 'Survival', 'Multiplayer', 'Great Soundtrack', 'Building']",409210,0
"['Adventure', 'Indie']",Black Island,2015,"['Adventure', 'Indie', 'Horror', 'Point & Click']",376110,37
"['RPG', 'Early Access']",Decromancer,2015,"['Early Access', 'RPG', 'Card Game', 'Trading Card Game']",367820,0
['Simulation'],Rebodied dia. 1/146 HTV 21t Coal Hoppers Wagon Pack,2015,['Simulation'],326010,0
"['Action', 'Massively Multiplayer', 'RPG']",Golden Rush - One Hero Set of Artifacts,2015,"['Action', 'RPG', 'Massively Multiplayer']",400822,0
['Simulation'],EWS ZCA Sea Urchins ex VDA Wagon Pack,2015,['Simulation'],326011,0
"['Indie', 'RPG']",The Age of Decadence,2015,"['RPG', 'Turn-Based', 'Indie', 'Turn-Based Combat', 'Post-apocalyptic', 'Tactical', 'Story Rich', 'Choices Matter', 'Fantasy', 'Isometric', 'Singleplayer', 'Alternate History', 'CRPG', 'Rome', 'Atmospheric', 'Difficult', 'Dark Fantasy', 'Adventure', 'Open World']",230070,260
